"screenName","description","statusesCount","followersCount","favoritesCount","friendsCount","ff_ratio","norm_ff_ratio","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","retweetCount","isRetweet","retweeted","longitude","latitude","pull_date","following_client"
"CLARITY1963","fully recovered democrat, changed party officially  2010, pro life, charities, all things 4 animals & any cause 4 military families, consevative/libertarian",23485,1822,5905,2162,0.842738205365402,-0.32471491590028,"@mommags2579 @MikeBates @realDonaldTrump ur not forcing me 2 vote 4 a Lying CHEATER #Trump who paid off #Politicians his own words 4 access",FALSE,0,"mommags2579",2016-06-12 09:03:41,FALSE,"741900493253955584","741918887873253376","2179916998","ipad",0,FALSE,FALSE,NA,NA,"Sun Jun 12 05:10:44 2016",0
"KarenJSki","Conservative/Maj of DC think We're too stupid to know what they are doing & did NOT anticipate Trump or Tea Party. Impeach Obama-not to late!",9290,1395,3466,2192,0.636405109489051,-1.20499279257833,"RT @RickRWells: Judge Jeanine- Obama As Guilty As Clinton, Lynch Protecting Both 
https://t.co/EfLCwNh4fO #trump #trump2016 https://t.co/2Z…",FALSE,0,NA,2016-06-12 09:03:25,FALSE,NA,"741918819984146432",NA,"twitter.com",20,TRUE,FALSE,NA,NA,"Sun Jun 12 05:10:44 2016",0
"AnonymousJobsUS","© 2016 U.S. Presidential Candidate Conservative Undocumented Immigrant, Anchor Baby Dad, Tax Payer, Jobs Provider, Agnostic Jesuit, True American, Anonymous CEO",23915,5885,25925,5956,0.988079247817327,0.174029679558289,".
HERE IT IS
WHY #TRUMP MEXICO WALL
WOULD NOT WORK

IN A WAY
EVEN A #TRUMPTARD
CAN UNDERSTAND

#OPTRUMP #ANONYMOUS https://t.co/TMADgKX9rA",FALSE,1,NA,2016-06-12 09:03:18,FALSE,NA,"741918790951309312",NA,"www.tweetjukebox.com",1,FALSE,FALSE,NA,NA,"Sun Jun 12 05:10:44 2016",0
"RickRWells","Conservative Writer",13121,20214,1,16947,1.19277748274031,0.764213608505555,"Refugees No Pay Back Loans From Taxpayers, Obama's Orders 
https://t.co/Y8WIE5HDN8 #trump #trump2016 https://t.co/4n4THC0u1O",FALSE,0,NA,2016-06-12 09:03:14,FALSE,NA,"741918774899671040",NA,"www.socialoomph.com",3,FALSE,FALSE,NA,NA,"Sun Jun 12 05:10:44 2016",0
"deanwest68","",4143,251,6171,275,0.912727272727273,-0.0746295188856405,"RT @RickRWells: Judge Jeanine- Obama As Guilty As Clinton, Lynch Protecting Both 
https://t.co/EfLCwNh4fO #trump #trump2016 https://t.co/2Z…",FALSE,0,NA,2016-06-12 09:03:10,FALSE,NA,"741918757925179392",NA,"ipad",20,TRUE,FALSE,NA,NA,"Sun Jun 12 05:10:44 2016",0
"HollyHamilton7","Hardcore Mom. Disliker of Kim Jong Un. Pro-sugar activist  #Trump2016 #Maga",2589,200,2272,561,0.35650623885918,-3.02147560257319,"@SpeakerRyan @Mittt @realDonaldTrump @Reince More yall open ur mouth 2 media more excited I get 4 #Trump 
Ryan will never be president ever.",FALSE,0,"SpeakerRyan",2016-06-12 09:03:06,FALSE,NA,"741918741265420288","18916432","android",0,FALSE,FALSE,NA,NA,"Sun Jun 12 05:10:44 2016",0
"pcp152","I'm on the #Trumptrain ppl. Your welcome to follow. Haters will be blocked. That simple. #WomenForTrump #TRUMP2016",1301,112,1173,309,0.362459546925566,-2.96956211467713,"RT @Always_Trump: Texas road sign hacked to say ""Hillary For Prison""! #Trump #Trump2016 https://t.co/aLnZsRQ6Qj",FALSE,0,NA,2016-06-12 09:03:06,FALSE,NA,"741918738962874368",NA,"iphone",444,TRUE,FALSE,NA,NA,"Sun Jun 12 05:10:44 2016",0
"SharonUSA2","NOT PC - #OnlyTrump - #AmericaFirst - #BuildTheWall - Protect Vets - Legal Am Imm are AMERICAN = Deport Illegal Aliens - 1A 2A - Israel - Lists = blocked",23164,1855,17832,2471,0.75070821529745,-0.687204596686161,"RT @NoNukes16: Voters are concerned about Social Security. #Sanders and #Trump pledged to Fix and improve it. #Hillary says we can't afford…",FALSE,0,NA,2016-06-12 09:03:05,FALSE,NA,"741918734575603712",NA,"twitter.com",3,TRUE,FALSE,NA,NA,"Sun Jun 12 05:10:44 2016",0
"JohnStauber","Rich own @theDemocrats & @GOP, their #oligarchy spreads #propaganda, #war & #ecocide. 6 books include #ToxicSludgeIsGoodForYou! #CitizensForResponsibleOligarchy",13084,802,1110,57,14.0701754385965,8.49983695307954,"#LOL #Trump slays the @gop.  The #neocons &amp; #WallStreet prefer #Hillary &amp; @TheDemocrats, like #Bernie! https://t.co/t1fUhEtybL #FeelTheBern",FALSE,0,NA,2016-06-12 09:02:45,FALSE,NA,"741918650722979841",NA,"twitter.com",0,FALSE,FALSE,NA,NA,"Sun Jun 12 05:10:44 2016",0
"BeritSrlie","Musikk- og litteraturelsker. Fotball; Er med i støtteapparatet til Ranheim TF Rekrutt. Har to gutter; en kunstner og en fotballspiller. Medlem av @SVparti",5033,1192,3881,1215,0.981069958847737,0.151713629653644,"#Rocknroll against #Trump! #NeilYoung https://t.co/MrX4eT3yPz",FALSE,0,NA,2016-06-12 09:02:42,FALSE,NA,"741918639255891968",NA,"twitter.com",0,FALSE,FALSE,NA,NA,"Sun Jun 12 05:10:44 2016",0
"GeorgeRay88","",1822,86,1652,176,0.488636363636364,-2.03322190491885,"RT @PamelaKealer13: REMINDER: #Trump has been in the public eye 30 yrs &amp; only gets called racist now, when running against democrats https:…",FALSE,0,NA,2016-06-12 09:02:41,FALSE,NA,"741918635376160769",NA,"android",291,TRUE,FALSE,NA,NA,"Sun Jun 12 05:10:44 2016",0
"starrick1","",290726,1039,1181,418,2.48564593301435,3.06582976660137,"RT @RickRWells: Clinton Vows To Kill 2nd Amendment And More Kids Too 
https://t.co/zRvWivNoU6 #trump #trump2016 https://t.co/XXZXNf5k24",FALSE,0,NA,2016-06-12 09:02:38,FALSE,NA,"741918622579298304",NA,"twitter.com",42,TRUE,FALSE,NA,NA,"Sun Jun 12 05:10:44 2016",0
